2.274125e-10,66.28,125.53
3.297777777777778e-10,66.33,-45.76
3.2442857142857145e-10,66.36,-168.13
2.3147142857142862e-10,66.37,167.39
1.0875933333333334e-10,66.39,69.47
3.382e-10,66.41,-3.94
2.8777272727272725e-10,66.42,-77.39
2.9974e-10,66.42,-101.87
3.7272727272727275e-10,66.43,-126.35
2.8865000000000003e-10,66.43,-150.83
2.628681818181818e-10,66.44,135.72
2.1467e-10,66.44,86.74
1.6538237499999998e-10,66.45,62.26
2.6086090909090916e-10,66.45,37.78
3.0051250000000005e-10,66.46,-11.18
2.660445454545455e-10,66.46,-84.66
3.5933333333333333e-10,66.47,-133.63
2.1297777777777777e-10,66.47,103.91
2.788018181818182e-10,66.46,54.92
3.0388181818181827e-10,66.47,5.94
3.1157777777777774e-10,66.46,-43.06
2.43895e-10,66.46,-67.56
2.5188e-10,66.46,-92.05
3.445666666666667e-10,66.45,-116.55
2.617225e-10,66.44,120.95
2.8501916666666664e-10,66.42,71.93
2.7265666666666667e-10,66.39,-75.1
2.7819000000000005e-10,66.39,-99.61
2.369207692307692e-10,66.35,137.84
2.6991461538461545e-10,66.34,113.32
2.6487153846153843e-10,66.31,64.28
2.609625e-10,66.3,15.26
3.0007000000000003e-10,66.29,-9.25
2.8544444444444446e-10,66.26,-58.31
2.3213846153846154e-10,66.16,130.04
2.615023076923077e-10,66.12,80.97
2.76165e-10,66.06,-17.13
2.334666666666667e-10,65.74,23.83
2.641909090909092e-10,65.72,-0.71
3.591230769230769e-10,65.69,-25.26
2.812e-10,65.59,-98.92
3.075357142857143e-10,65.38,113.72
2.6402e-10,65.33,89.15
2.8475586666666667e-10,65.13,-33.66
2.2713636363636367e-10,65.08,-58.24
2.2973000000000002e-10,65.04,-82.81
2.7598133333333334e-10,64.56,55.97
2.93046875e-10,64.45,6.81
3.407715384615385e-10,64.39,-17.78
2.6708125e-10,63.75,120.83
2.9454375e-10,63.59,71.61
2.5687333333333336e-10,63.25,-26.82
3.0208125000000004e-10,62.88,-125.29
2.8664117647058823e-10,62.47,136.21
2.9676666666666666e-10,62.35,111.58
-999,62.01,37.69
2.5229411764705886e-10,60.21,77.3
-999,57.84,116.71
2.549e-10,49.37,96.42
9.95e-11,49.01,71.74
-999,46.74,-76.28
2.9645000000000005e-10,44.29,135.74
2.8156666666666665e-10,40.29,-86.17
3.651166666666667e-10,28.83,67.32
-999,21.44,82.91
4.4381249999999996e-10,13.55,74.22
4.276875000000001e-10,10.47,-73.17
4.5937500000000003e-10,5.43,41.27
6.424666666666667e-10,3.96,-32.37
4.35e-10,2.99,-81.46
4.659166666666667e-10,1.08,-179.63
4.528181818181818e-10,-0.83,82.2
4.083333333333333e-10,-3.14,-40.47
4.2200000000000004e-10,-8.47,25.2
-999,-9.74,-48.37
4.5175e-10,-10.16,-72.89
4.0171428571428567e-10,-12.23,164.52
4.0600000000000005e-10,-13.46,90.97
3.831666666666667e-10,-13.86,66.46
4.3453846153846153e-10,-15.05,-7.08
4.317692307692308e-10,-15.44,-31.59
3.8439999999999993e-10,-18.12,156.85
3.7600000000000005e-10,-18.5,132.35
4.2620000000000004e-10,-23.87,124.82
3.8571428571428573e-10,-24.22,100.33
4.141111111111111e-10,-32.03,-80.28
3.38e-10,-29.57,34.21
4.185e-10,-28.81,-39.44
4.1650000000000006e-10,-28.29,-88.54
3.9914285714285716e-10,-28.03,-113.09
3.9025e-10,-27.77,-137.64
3.8528571428571425e-10,-27.51,-162.19
4.138571428571429e-10,-26.98,148.71
3.7714285714285713e-10,-26.44,99.61
4.0375e-10,-26.18,75.07
4.165e-10,-25.9,50.52
4.1957142857142857e-10,-24.81,-47.67
5.083333333333333e-10,-23.4,-170.42
4.311111111111111e-10,-23.11,165.03
3.476e-10,-21.66,42.29
4.1737499999999997e-10,-21.37,17.75
3.7600000000000005e-10,-19.25,-154.09
4.403333333333333e-10,-18.0,107.72
4.241428571428571e-10,-17.69,83.17
4.275e-10,-15.76,-64.12
4.4827272727272716e-10,-15.43,-88.67
4.1957142857142857e-10,-14.76,-137.78
3.964e-10,-14.42,-162.33
4.5058333333333335e-10,-12.72,74.93
4.067142857142858e-10,-12.38,50.38
4.411666666666667e-10,-12.03,25.83
4.4708333333333337e-10,-10.26,-96.93
4.5625000000000005e-10,-9.53,-146.04
4.974285714285715e-10,-8.8,164.86
3.86e-10,-8.43,140.31
4.5600000000000003e-10,-4.24,-129.79
4.5615384615384617e-10,-3.85,-154.35
-999,-3.05,156.54
4.673846153846155e-10,-1.85,82.86
4.5442857142857146e-10,1.47,-113.62
-999,3.63,123.56
4.769285714285715e-10,4.06,99.0
4.599999999999999e-10,4.94,49.86
4.404285714285714e-10,6.72,-48.4
4.4757142857142863e-10,8.55,-146.69
4.6285714285714286e-10,10.41,115.02
4.320714285714285e-10,11.35,65.87
4.333333333333333e-10,15.7,-155.36
4.350714285714286e-10,16.19,180.06
4.2181818181818187e-10,17.68,106.3
3.468e-10,18.18,81.71
-999,22.25,-115.04
3.9012500000000004e-10,22.76,-139.64
3.168333333333334e-10,40.26,127.68
-999,40.78,103.02
2.6685e-10,55.11,106.72
-999,58.5,-91.3
2.7789375000000007e-10,64.32,-127.86
2.978222222222222e-10,64.64,-152.68
2.4151666666666667e-10,68.29,-115.23
2.2315277777777779e-10,69.9,71.06
2.1514999999999992e-10,70.33,21.42
2.336733333333333e-10,71.13,-77.84
2.57604705882353e-10,72.98,9.36
2.14e-10,74.34,121.58
1.9506928571428568e-10,74.45,96.85
2.417889750000001e-10,75.22,-76.36
1.9023230769230767e-10,76.05,61.24
2.0330833333333335e-10,76.54,-86.9
2.441586666666667e-10,77.04,100.47
1.0972499999999999e-11,77.17,51.22
1.59859e-10,77.3,1.93
2.411928571428572e-10,77.48,-71.94
2.7976666666666666e-10,77.71,-170.35
2.675153846153846e-10,77.88,115.82
2.078272727272727e-10,77.92,91.27
2.41914923076923e-10,78.03,42.1
2.927857142857142e-10,78.62,82.95
2.9607857142857154e-10,78.75,9.35
2.9657857142857143e-10,78.87,-64.19
2.818142857142857e-10,78.91,-88.69
2.216e-10,79.13,124.33
2.3906363636363636e-10,79.16,99.88
2.1371666666666664e-10,79.19,75.43
2.628916666666667e-10,79.23,50.94
2.521583333333334e-10,79.52,-169.16
2.7167692307692304e-10,79.58,141.94
2.3259090909090914e-10,79.62,117.51
2.7068461538461533e-10,79.7,44.25
2.9083636363636364e-10,79.84,-77.83
2.8217692307692306e-10,79.87,-102.22
3.0218181818181816e-10,80.51,-64.38
2.9277857142857146e-10,-50.41,29.41
3.89e-10,-51.52,-164.69
2.5282e-10,-52.04,98.23
3.3705454545454554e-10,-52.51,1.12
3.307e-10,-53.49,142.56
4.5764e-10,-58.45,167.0
3.2936666666666673e-10,-59.18,112.98
2.7871111111111113e-10,-59.22,88.63
2.5913333333333336e-10,-59.41,-33.19
3.49125e-10,-59.48,-81.91
3.488111111111111e-10,-59.55,-130.64
3.2283333333333336e-10,-59.62,-179.38
3.19e-10,-59.66,156.26
2.7550875000000003e-10,-59.77,83.16
2.565e-10,-59.84,34.42
2.446167142857143e-10,-60.27,77.6
1.8514166666666667e-10,-60.3,53.22
