2.7145454545454553e-10,30.25,50.69
2.1555555555555554e-10,30.85,1.72
2.6483333333333335e-10,31.14,-22.76
2.1371428571428573e-10,31.44,-47.25
2.0233333333333333e-10,31.73,-71.73
2.4354545454545456e-10,33.17,165.86
2.3258333333333333e-10,33.46,141.38
3.1125e-10,33.74,116.9
2.701428571428572e-10,34.03,92.42
2.885e-10,34.31,67.93
2.2427272727272726e-10,34.86,18.98
2.433636363636364e-10,35.4,-29.98
2.1485714285714286e-10,35.67,-54.46
2.1150000000000002e-10,35.94,-78.93
2.2999999999999998e-10,36.21,-103.41
1.930909090909091e-10,36.48,-127.89
2.563636363636364e-10,36.75,-152.36
2.52e-10,37.27,158.69
2.0645454545454547e-10,37.53,134.21
2.50375e-10,38.05,85.26
2.455454545454545e-10,38.57,36.31
2.393333333333334e-10,39.56,-61.57
2.453636363636364e-10,39.81,-86.05
2.503e-10,40.31,-134.99
2.2750000000000002e-10,40.55,-159.46
2.255714285714286e-10,40.79,176.07
3.0772727272727276e-10,41.03,151.6
2.2157142857142856e-10,41.27,127.13
2.0828571428571426e-10,41.51,102.66
2.611e-10,41.75,78.2
2.2544444444444443e-10,42.22,29.26
2.6127272727272724e-10,42.46,4.79
2.415555555555556e-10,42.68,-19.67
2.1150000000000002e-10,42.91,-44.14
2.3880000000000004e-10,43.14,-68.61
2.3889999999999997e-10,43.37,-93.07
2.507e-10,43.83,-142.0
2.2600000000000005e-10,44.05,-166.47
2.49625e-10,44.27,169.07
2.1233333333333332e-10,44.49,144.6
2.21125e-10,44.72,120.14
2.24625e-10,44.94,95.68
2.2677777777777776e-10,45.38,46.75
2.2662499999999998e-10,45.59,22.29
1.87875e-10,46.02,-26.63
2.0642857142857144e-10,46.23,-51.09
2.613e-10,46.44,-75.56
2.1333333333333332e-10,46.65,-100.02
2.504444444444444e-10,46.86,-124.48
7.32011111111111e-11,47.07,-148.94
2.0820000000000002e-10,47.69,137.69
1.8565900000000003e-10,47.9,113.23
2.2157142857142858e-10,48.51,39.85
2.0974999999999997e-10,48.7,15.4
2.23e-10,48.9,-9.06
1.9571428571428568e-10,49.1,-33.51
2.20375e-10,49.29,-57.97
2.045e-10,49.49,-82.43
2.31625e-10,50.07,-155.79
2.2000000000000002e-10,50.26,179.75
3.1922222222222224e-10,50.65,130.85
2.3619999999999997e-10,50.84,106.39
2.422e-10,51.21,57.49
2.16e-10,51.4,33.03
2.1233333333333335e-10,51.58,8.58
2.5011111111111114e-10,51.77,-15.87
2.135e-10,51.95,-40.32
2.421111111111111e-10,52.13,-64.77
2.1649999999999995e-10,52.5,-113.67
2.265714285714286e-10,52.85,-162.57
-999,53.03,172.98
2.4555555555555557e-10,53.21,148.53
2.1428571428571424e-10,53.39,124.08
2.2162500000000002e-10,53.56,99.63
2.1342857142857144e-10,53.91,50.74
2.49e-10,54.09,26.29
2.1728571428571429e-10,54.26,1.85
2.1742857142857138e-10,54.42,-22.6
2.2687499999999998e-10,54.59,-47.05
2.546666666666667e-10,54.93,-95.94
2.4025e-10,55.1,-120.38
2.448888888888889e-10,55.27,-144.83
2.0620000000000002e-10,55.44,-169.27
2.1957142857142856e-10,55.6,166.29
2.425555555555556e-10,55.77,141.84
2.091428571428571e-10,55.93,117.4
2.1566666666666667e-10,56.1,92.96
2.3011111111111116e-10,56.26,68.51
2.455e-10,56.42,44.07
2.1571428571428567e-10,56.74,-4.81
2.4344444444444445e-10,56.9,-29.25
2.5177777777777775e-10,57.06,-53.69
2.2228571428571432e-10,57.22,-78.13
2.205e-10,57.53,-127.01
2.378888888888889e-10,57.69,-151.45
2.1657142857142857e-10,58.0,159.67
2.4887500000000003e-10,58.15,135.23
2.375555555555556e-10,58.3,110.8
2.0942857142857145e-10,58.46,86.36
2.0500000000000002e-10,58.76,37.48
-999,58.91,13.05
2.201428571428571e-10,59.06,-11.39
2.016e-10,59.2,-35.82
2.0539999999999998e-10,59.5,-84.69
2.2199999999999998e-10,59.65,-109.13
2.345e-10,59.8,-133.56
2.0914285714285717e-10,60.08,177.57
2.46375e-10,60.37,128.71
2.13e-10,60.52,104.27
2.0483333333333332e-10,60.66,79.84
2.65125e-10,60.8,55.41
2.40375e-10,61.08,6.55
2.0885714285714289e-10,61.22,-17.88
2.4875e-10,61.36,-42.31
2.1383333333333334e-10,61.5,-66.74
-999,61.78,-115.6
2.5575e-10,61.91,-140.03
2.024e-10,62.05,-164.45
2.0354285714285716e-10,62.32,146.69
2.1649999999999995e-10,62.45,122.27
