6.489999999999999e-11,66.28,125.53
7.59e-11,66.33,-45.76
-999,66.36,-168.13
-999,66.37,167.39
-999,66.39,69.47
7.845000000000001e-11,66.41,-3.94
4.2361428571428575e-11,66.42,-77.39
4.9540000000000004e-11,66.42,-101.87
8.94357142857143e-11,66.43,-126.35
-999,66.43,-150.83
3.7253999999999996e-11,66.44,135.72
-999,66.44,86.74
-999,66.45,62.26
5.38525e-11,66.45,37.78
-999,66.46,-11.18
3.62e-11,66.46,-84.66
6.99768e-11,66.47,-133.63
4.075e-11,66.47,103.91
2.6583428571428563e-11,66.46,54.92
4.45e-11,66.47,5.94
-999,66.46,-43.06
-999,66.46,-67.56
3.693333333333334e-11,66.46,-92.05
7.619999999999999e-11,66.45,-116.55
3.9026e-11,66.44,120.95
3.1550000000000003e-11,66.42,71.93
-999,66.39,-75.1
2.5265714285714285e-11,66.39,-99.61
5.162166666666667e-11,66.35,137.84
1.8416666666666658e-11,66.34,113.32
6.795714285714286e-11,66.31,64.28
6.9825e-11,66.3,15.26
-999,66.29,-9.25
-999,66.26,-58.31
3.5555e-11,66.16,130.04
4.4874285714285724e-11,66.12,80.97
-999,66.06,-17.13
2.26e-11,65.74,23.83
-999,65.72,-0.71
6.1025e-11,65.69,-25.26
2.0171428571428578e-11,65.59,-98.92
2.7380000000000003e-11,65.38,113.72
1.485142857142857e-11,65.33,89.15
1.096e-10,65.13,-33.66
-999,65.08,-58.24
7.6175e-11,65.04,-82.81
3.7152857142857146e-11,64.56,55.97
5.654857142857142e-11,64.45,6.81
8.72e-11,64.39,-17.78
3.471666666666667e-11,63.75,120.83
3.173571428571429e-11,63.59,71.61
6.924999999999998e-12,63.25,-26.82
3.334285714285715e-12,62.88,-125.29
3.126e-11,62.47,136.21
2.6542857142857146e-11,62.35,111.58
-999,62.01,37.69
-7.956666666666664e-12,60.21,77.3
-999,57.84,116.71
3.328666666666667e-11,49.37,96.42
-999,49.01,71.74
-999,46.74,-76.28
5.5366666666666667e-11,44.29,135.74
-999,40.29,-86.17
1.073e-10,28.83,67.32
-999,21.44,82.91
3.851428571428571e-10,13.55,74.22
2.4633333333333336e-10,10.47,-73.17
4.258333333333333e-10,5.43,41.27
4.652e-10,3.96,-32.37
3.702166666666667e-10,2.99,-81.46
3.5533333333333335e-10,1.08,-179.63
-999,-0.83,82.2
-999,-3.14,-40.47
-999,-8.47,25.2
-999,-9.74,-48.37
-999,-10.16,-72.89
-999,-12.23,164.52
