-999
-999
-999
-999
0.793
0.779
0.809
0.83
0.788
0.829
0.786
0.846
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
