2.3386324137931037e-06,30.25,50.69
2.489344444444445e-06,30.85,1.72
2.0044225806451613e-06,31.14,-22.76
2.6950656e-06,31.44,-47.25
3.1111636363636365e-06,31.73,-71.73
2.2620241379310344e-06,33.17,165.86
2.187506666666667e-06,33.46,141.38
2.0530473684210524e-06,33.74,116.9
2.6761625000000007e-06,34.03,92.42
2.396154074074073e-06,34.31,67.93
2.3583681111111114e-06,34.86,18.98
2.0886533333333337e-06,35.4,-29.98
2.741439130434783e-06,35.67,-54.46
2.6997652173913033e-06,35.94,-78.93
2.9877900000000006e-06,36.21,-103.41
2.092589655172414e-06,36.48,-127.89
2.224715357142856e-06,36.75,-152.36
2.684865217391304e-06,37.27,158.69
2.097475e-06,37.53,134.21
2.5290675e-06,38.05,85.26
2.0777379310344832e-06,38.57,36.31
2.340576923076923e-06,39.56,-61.57
2.1511289285714283e-06,39.81,-86.05
2.0475585714285714e-06,40.31,-134.99
2.1274928571428574e-06,40.55,-159.46
3.084236565217392e-06,40.79,176.07
2.1571018518518523e-06,41.03,151.6
2.5913681818181813e-06,41.27,127.13
2.6717454545454546e-06,41.51,102.66
2.2673200000000004e-06,41.75,78.2
2.3166070833333337e-06,42.22,29.26
2.1835807692307696e-06,42.46,4.79
2.3670445833333333e-06,42.68,-19.67
2.622012857142857e-06,42.91,-44.14
2.099840740740741e-06,43.14,-68.61
2.1555153846153845e-06,43.37,-93.07
2.038566666666667e-06,43.83,-142.0
2.631497619047619e-06,44.05,-166.47
2.3731666666666666e-06,44.27,169.07
2.6482252380952376e-06,44.49,144.6
2.5092363636363635e-06,44.72,120.14
2.4825318181818177e-06,44.94,95.68
2.2189e-06,45.38,46.75
2.2990791304347833e-06,45.59,22.29
2.0619318181818187e-06,46.02,-26.63
2.5698550000000004e-06,46.23,-51.09
2.1272560000000004e-06,46.44,-75.56
2.644244999999999e-06,46.65,-100.02
2.323760869565217e-06,46.86,-124.48
3.0699380952380953e-06,47.07,-148.94
1.5486333333333335e-05,47.69,137.69
3.20808e-06,47.9,113.23
2.287804761904762e-06,48.51,39.85
2.2514681818181818e-06,48.7,15.4
2.270722727272727e-06,48.9,-9.06
2.3155190476190475e-06,49.1,-33.51
2.2137227272727273e-06,49.29,-57.97
2.5322035000000005e-06,49.49,-82.43
2.138204545454546e-06,50.07,-155.79
8.2923125e-06,50.26,179.75
1.9625434782608694e-06,50.65,130.85
2.18189e-06,50.84,106.39
1.9153208333333335e-06,51.21,57.49
2.2951619047619044e-06,51.4,33.03
2.39369e-06,51.58,8.58
1.978536e-06,51.77,-15.87
2.2218285714285716e-06,51.95,-40.32
1.944045833333333e-06,52.13,-64.77
2.30014e-06,52.5,-113.67
2.2121619047619045e-06,52.85,-162.57
-999,53.03,172.98
2.2118649999999996e-06,53.21,148.53
2.4186679999999998e-06,53.39,124.08
2.176509523809524e-06,53.56,99.63
2.3001499999999995e-06,53.91,50.74
1.9728841666666663e-06,54.09,26.29
2.3519649999999998e-06,54.26,1.85
2.3198000000000002e-06,54.42,-22.6
2.163047619047619e-06,54.59,-47.05
1.8577083333333336e-06,54.93,-95.94
2.1157285714285715e-06,55.1,-120.38
2.1322428571428576e-06,55.27,-144.83
2.499205555555556e-06,55.44,-169.27
2.25939e-06,55.6,166.29
2.111668181818182e-06,55.77,141.84
2.2675949999999998e-06,55.93,117.4
2.4784388888888894e-06,56.1,92.96
