-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
1.61e-11
1.61e-11
1.38e-11
1.38e-11
1.84e-11
2.11e-11
2.31e-11
2.71e-11
3.33e-11
3.87e-11
4.88e-11
5.27e-11
6.59e-11
7.83e-11
8.98e-11
1.12e-10
1.23e-10
1.51e-10
1.79e-10
2.06e-10
2.33e-10
2.67e-10
3.27e-10
3.85e-10
4.41e-10
4.95e-10
5.48e-10
6.04e-10
7.26e-10
8.43e-10
9.56e-10
1.06e-09
1.17e-09
1.38e-09
1.46e-09
1.7e-09
1.91e-09
2.11e-09
2.3e-09
2.47e-09
2.73e-09
3.19e-09
3.61e-09
3.99e-09
4.33e-09
4.63e-09
4.9e-09
5.9e-09
6.85e-09
7.74e-09
8.59e-09
9.38e-09
1.1e-08
1.19e-08
1.41e-08
1.62e-08
1.83e-08
2.03e-08
2.23e-08
2.6e-08
3.2e-08
3.82e-08
4.45e-08
5.1e-08
5.76e-08
6.66e-08
8.35e-08
1.01e-07
1.2e-07
1.39e-07
1.59e-07
1.81e-07
2.26e-07
2.73e-07
3.22e-07
3.73e-07
4.26e-07
5e-07
5.76e-07
6.76e-07
7.74e-07
8.71e-07
9.65e-07
1.11e-06
1.16e-06
1.22e-06
1.24e-06
1.22e-06
1.15e-06
1.04e-06
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
-888
