1.7476923076923077e-09,-21.31,72.53
1.7163076923076923e-09,-21.62,47.99
1.7044166666666665e-09,-22.83,-50.16
1.5442307692307695e-09,-23.12,-74.7
1.785984615384615e-09,-24.3,-172.86
1.965090909090909e-09,-24.87,138.06
1.8085e-09,-25.45,88.98
1.796583333333333e-09,-26.3,15.36
1.8014166666666667e-09,-26.57,-9.18
-999,-26.84,-33.72
1.874818181818182e-09,-27.39,-82.8
1.919727272727273e-09,-28.73,154.5
1.921818181818182e-09,-28.99,129.96
1.8125666666666666e-09,-29.26,105.42
1.948363636363636e-09,-30.04,31.79
1.8259090909090908e-09,-30.3,7.25
1.8286363636363634e-09,-30.55,-17.29
1.9513e-09,-30.8,-41.83
1.865636363636364e-09,-31.05,-66.37
1.9212727272727275e-09,-31.3,-90.91
1.7589166666666665e-09,-31.8,-140.0
1.8724545454545456e-09,-32.53,146.37
1.8115454545454549e-09,-33.97,-0.89
1.8620909090909093e-09,-34.67,-74.52
1.9449e-09,-34.9,-99.07
1.8973e-09,-35.36,-148.16
1.9084e-09,-35.59,-172.7
1.7699090909090907e-09,-35.81,162.75
2.0139e-09,-36.04,138.21
1.910818181818182e-09,-36.26,113.66
2.0115000000000003e-09,-36.49,89.11
1.7248333333333332e-09,-36.71,64.56
1.8939000000000003e-09,-36.93,40.02
1.8951e-09,-37.37,-9.08
1.8009818181818183e-09,-37.58,-33.62
1.6560750000000002e-09,-37.8,-58.17
1.8928e-09,-38.01,-82.72
1.7184545454545455e-09,-38.65,-156.37
1.9854e-09,-39.07,154.53
1.9416999999999996e-09,-39.28,129.98
1.9697e-09,-39.48,105.43
1.8211e-09,-39.9,56.33
1.6534999999999997e-09,-40.11,31.77
1.9102e-09,-40.31,7.22
-999,-40.71,-41.88
1.8407e-09,-41.7,-164.65
-999,-41.89,170.8
1.968777777777778e-09,-42.28,121.68
1.9067777777777776e-09,-42.47,97.13
1.7501e-09,-42.86,48.01
1.9250900000000004e-09,-43.05,23.45
1.967e-09,-43.24,-1.1
2.010888888888889e-09,-43.42,-25.66
1.9092222222222225e-09,-43.8,-74.77
1.6176363636363637e-09,-43.98,-99.33
1.9466666666666666e-09,-44.71,162.42
1.9519444444444444e-09,-44.89,137.86
1.7731000000000002e-09,-45.07,113.3
1.6893636363636362e-09,-45.25,88.74
1.8926666666666665e-09,-45.43,64.17
-999,-46.14,-34.08
1.7514999999999998e-09,-46.31,-58.65
-999,-46.49,-83.21
1.994e-09,-46.66,-107.78
1.8534000000000002e-09,-47.0,-156.91
2.1043749999999998e-09,-47.17,178.52
1.989e-09,-47.34,153.95
1.9197777777777774e-09,-47.85,80.24
1.7071999999999999e-09,-48.02,55.67
1.9366666666666664e-09,-48.51,-18.05
1.6533636363636363e-09,-48.67,-42.62
-999,-48.84,-67.19
2.051111111111111e-09,-49.0,-91.77
9.605e-10,-49.16,-116.34
1.9861111111111112e-09,-49.32,-140.92
2.0074444444444445e-09,-49.48,-165.49
-999,-49.8,145.35
1.7138e-09,-49.96,120.78
-999,-50.11,96.2
1.7957e-09,-50.27,71.62
2.0261250000000004e-09,-50.58,22.45
1.9407399999999996e-09,-50.74,-2.12
1.9715555555555555e-09,-50.89,-26.7
-999,-51.19,-75.87
1.7743000000000002e-09,-51.35,-100.45
1.9588888888888887e-09,-51.65,-149.62
2.0685e-09,-51.95,161.21
1.9336666666666667e-09,-52.09,136.62
1.8617777777777778e-09,-52.24,112.03
